BestError tolerance Kp Ki Kd
6496 CTE: 0.2842 Steering Value: 0.64256
6497 CTE: 0.2606 Steering Value: 0.613606
6498 CTE: 0.2397 Steering Value: 0.643992
6499 CTE: 0.2397 Steering Value: 0.0720823
6500 CTE: 0.2222 Steering Value: 0.563756
6501 CTE: 0.2058 Steering Value: 0.470293
6502 CTE: 0.1937 Steering Value: 0.446814
6503 CTE: 0.1865 Steering Value: 0.275459
6504 CTE: 0.1865 Steering Value: 0.0504601
6505 CTE: 0.1834 Steering Value: 0.10006
6506 CTE: 0.1827 Steering Value: -0.0181192
6507 CTE: 0.1849 Steering Value: -0.103167
6508 CTE: 0.1891 Steering Value: -0.180405
6509 CTE: 0.1891 Steering Value: -0.0568749
6510 CTE: 0.199 Steering Value: -0.310468
6511 CTE: 0.2189 Steering Value: -0.5086
6512 CTE: 0.2464 Steering Value: -0.563926
6513 CTE: 0.2765 Steering Value: -0.607152
6514 CTE: 0.3041 Steering Value: -0.619222
6515 CTE: 0.3286 Steering Value: -0.628653
6516 CTE: 0.3501 Steering Value: -0.631285
6517 CTE: 0.3501 Steering Value: -0.236315
6518 CTE: 0.3678 Steering Value: -0.633917
6519 CTE: 0.3825 Steering Value: -0.547749
6520 CTE: 0.3925 Steering Value: -0.502243
6521 CTE: 0.397 Steering Value: -0.375419
6522 CTE: 0.397 Steering Value: -0.234793
6523 CTE: 0.3964 Steering Value: -0.177016
6524 CTE: 0.3915 Steering Value: -0.00153349
6525 CTE: 0.3828 Steering Value: 0.0678476
6526 CTE: 0.3715 Steering Value: 0.268689
6527 CTE: 0.3586 Steering Value: 0.29044
6528 CTE: 0.3586 Steering Value: -0.0889704
6529 CTE: 0.3456 Steering Value: 0.396825
6530 CTE: 0.3301 Steering Value: 0.23764
6531 CTE: 0.3154 Steering Value: 0.455136
6532 CTE: 0.3015 Steering Value: 0.428535
6533 CTE: 0.2898 Steering Value: 0.406161
6534 CTE: 0.2898 Steering Value: 0.0161627
6535 CTE: 0.2809 Steering Value: 0.269913
6536 CTE: 0.2723 Steering Value: 0.21231
6537 CTE: 0.2663 Steering Value: 0.182803
6538 CTE: 0.2663 Steering Value: -0.017196
6539 CTE: 0.2625 Steering Value: 0.0916056
6540 CTE: 0.2594 Steering Value: -0.000264606
6541 CTE: 0.2579 Steering Value: -0.00670246
6542 CTE: 0.2573 Steering Value: -0.0567744
6543 CTE: 0.2576 Steering Value: -0.0824354
6544 CTE: 0.2585 Steering Value: -0.11613
6545 CTE: 0.2585 Steering Value: -0.0861283
6546 CTE: 0.2602 Steering Value: -0.160302
6547 CTE: 0.3006 Steering Value: -0.514983
6548 CTE: 0.3208 Steering Value: -0.531165
6549 CTE: 0.3563 Steering Value: -0.608544
6550 CTE: 0.3563 Steering Value: -0.215434
6551 CTE: 0.4495 Steering Value: -0.628956
6552 CTE: 0.4495 Steering Value: -0.263806
6553 CTE: 0.4919 Steering Value: -0.633409
6554 CTE: 0.5651 Steering Value: -0.634381
6555 CTE: 0.5939 Steering Value: -0.634381
6556 CTE: 0.5939 Steering Value: -0.312551
6557 CTE: 0.6167 Steering Value: -0.634593
6558 CTE: 0.6346 Steering Value: -0.56438
6559 CTE: 0.6455 Steering Value: -0.634639
6560 CTE: 0.6487 Steering Value: -0.413933
6561 CTE: 0.6487 Steering Value: -0.313931
6562 CTE: 0.6448 Steering Value: -0.233511
6563 CTE: 0.6174 Steering Value: 0.435319
6564 CTE: 0.5941 Steering Value: 0.452863
6565 CTE: 0.568 Steering Value: 0.59878
6566 CTE: 0.5397 Steering Value: 0.602607
6567 CTE: 0.5102 Steering Value: 0.634441
6568 CTE: 0.5102 Steering Value: -0.018619
6569 CTE: 0.4802 Steering Value: 0.642222
6570 CTE: 0.4476 Steering Value: 0.499746
6571 CTE: 0.4154 Steering Value: 0.643919
6572 CTE: 0.3844 Steering Value: 0.612836
6573 CTE: 0.3554 Steering Value: 0.644289
6574 CTE: 0.3554 Steering Value: 0.037669
6575 CTE: 0.3294 Steering Value: 0.64437
6576 CTE: 0.3036 Steering Value: 0.512026
6577 CTE: 0.2816 Steering Value: 0.644388
6578 CTE: 0.264 Steering Value: 0.586314
6579 CTE: 0.264 Steering Value: 0.0363146
6580 CTE: 0.2518 Steering Value: 0.491896
6581 CTE: 0.2418 Steering Value: 0.272523
6582 CTE: 0.2377 Steering Value: 0.176479
6583 CTE: 0.2384 Steering Value: -0.0301328
6584 CTE: 0.2384 Steering Value: -0.00825705
6585 CTE: 0.2414 Steering Value: -0.175187
6586 CTE: 0.2469 Steering Value: -0.243939
6587 CTE: 0.2534 Steering Value: -0.313557
6588 CTE: 0.2599 Steering Value: -0.298435
6589 CTE: 0.2656 Steering Value: -0.286781
6590 CTE: 0.2709 Steering Value: -0.331857
6591 CTE: 0.2709 Steering Value: -0.14257
6592 CTE: 0.2747 Steering Value: -0.277669
6593 CTE: 0.2781 Steering Value: -0.22406
6594 CTE: 0.2797 Steering Value: -0.185125
6595 CTE: 0.2797 Steering Value: -0.14068
6596 CTE: 0.2799 Steering Value: -0.127217
6597 CTE: 0.2789 Steering Value: -0.0772213
6598 CTE: 0.2767 Steering Value: -0.028386
6599 CTE: 0.2736 Steering Value: -0.0090091
6600 CTE: 0.2736 Steering Value: -0.0951194
6601 CTE: 0.27 Steering Value: 0.040842
6602 CTE: 0.2653 Steering Value: 0.0601317
6603 CTE: 0.2605 Steering Value: 0.0945676
6604 CTE: 0.2605 Steering Value: -0.0654318
6605 CTE: 0.2562 Steering Value: 0.0740493
6606 CTE: 0.2512 Steering Value: 0.0808386
6607 CTE: 0.2466 Steering Value: 0.0897325
6608 CTE: 0.2426 Steering Value: 0.0819965
6609 CTE: 0.2426 Steering Value: -0.051336
6610 CTE: 0.241 Steering Value: -0.000604005
6611 CTE: 0.241 Steering Value: -0.0506038
6612 CTE: 0.2651 Steering Value: -0.496324
6613 CTE: 0.2838 Steering Value: -0.507233
6614 CTE: 0.2971 Steering Value: -0.510271
6615 CTE: 0.3403 Steering Value: -0.606853
6616 CTE: 0.3797 Steering Value: -0.607517
6617 CTE: 0.3797 Steering Value: -0.221427
6618 CTE: 0.4148 Steering Value: -0.628732
6619 CTE: 0.4466 Steering Value: -0.5445
6620 CTE: 0.4741 Steering Value: -0.633361
6621 CTE: 0.4741 Steering Value: -0.275591
6622 CTE: 0.4959 Steering Value: -0.63437
6623 CTE: 0.5135 Steering Value: -0.556317
6624 CTE: 0.5248 Steering Value: -0.5894
6625 CTE: 0.529 Steering Value: -0.416264
6626 CTE: 0.5255 Steering Value: -0.165765
6627 CTE: 0.5255 Steering Value: -0.28243
6628 CTE: 0.517 Steering Value: 0.0958763
6629 CTE: 0.5025 Steering Value: 0.173019
6630 CTE: 0.4851 Steering Value: 0.390958
6631 CTE: 0.4657 Steering Value: 0.472431
6632 CTE: 0.4454 Steering Value: 0.589102
6633 CTE: 0.4454 Steering Value: -0.0445183
6634 CTE: 0.4249 Steering Value: 0.63233
6635 CTE: 0.4019 Steering Value: 0.494096
6636 CTE: 0.3796 Steering Value: 0.641761
6637 CTE: 0.3587 Steering Value: 0.611602
6638 CTE: 0.3587 Steering Value: 0.00399246
6639 CTE: 0.34 Steering Value: 0.637239
6640 CTE: 0.3211 Steering Value: 0.46423
6641 CTE: 0.314 Steering Value: 0.285298
6642 CTE: 0.3343 Steering Value: -0.394913
6643 CTE: 0.3343 Steering Value: 0.00479715
6644 CTE: 0.3747 Steering Value: -0.582349
6645 CTE: 0.5332 Steering Value: -0.495145
6646 CTE: 0.5332 Steering Value: -0.155105
6647 CTE: 0.5847 Steering Value: -0.604216
6648 CTE: 0.6345 Steering Value: -0.530031
6649 CTE: 0.6811 Steering Value: -0.628012
6650 CTE: 0.7246 Steering Value: -0.611827
6651 CTE: 0.7645 Steering Value: -0.633204
6652 CTE: 0.7645 Steering Value: -0.362554
6653 CTE: 0.7998 Steering Value: -0.634336
6654 CTE: 0.8308 Steering Value: -0.575289
6655 CTE: 0.8561 Steering Value: -0.634583
6656 CTE: 0.8751 Steering Value: -0.621701
6657 CTE: 0.8751 Steering Value: -0.384231
6658 CTE: 0.8871 Steering Value: -0.631826
6659 CTE: 0.8928 Steering Value: -0.525985
6660 CTE: 0.8904 Steering Value: -0.330569
6661 CTE: 0.8796 Steering Value: -0.0373274
6662 CTE: 0.8796 Steering Value: -0.374824
6663 CTE: 0.8643 Steering Value: 0.282802
6664 CTE: 0.8416 Steering Value: 0.422034
6665 CTE: 0.8159 Steering Value: 0.463234
6666 CTE: 0.788 Steering Value: 0.595881
6667 CTE: 0.7586 Steering Value: 0.60487
6668 CTE: 0.7287 Steering Value: 0.633809
6669 CTE: 0.7287 Steering Value: -0.0848008
6670 CTE: 0.6989 Steering Value: 0.642084
6671 CTE: 0.6666 Steering Value: 0.485307
6672 CTE: 0.6352 Steering Value: 0.643888
6673 CTE: 0.6056 Steering Value: 0.609685
6674 CTE: 0.5787 Steering Value: 0.644282
6675 CTE: 0.5787 Steering Value: -0.029328
6676 CTE: 0.5552 Steering Value: 0.630586
6677 CTE: 0.5344 Steering Value: 0.448853
6678 CTE: 0.5361 Steering Value: -0.0761176
6679 CTE: 0.5706 Steering Value: -0.398267
6680 CTE: 0.5706 Steering Value: -0.0694474
6681 CTE: 0.6325 Steering Value: -0.583081
6682 CTE: 0.6974 Steering Value: -0.511344
6683 CTE: 0.7608 Steering Value: -0.623401
6684 CTE: 0.8226 Steering Value: -0.607751
6685 CTE: 0.8823 Steering Value: -0.632197
6686 CTE: 0.8823 Steering Value: -0.396887
6687 CTE: 0.9925 Steering Value: -0.634116
6688 CTE: 0.9925 Steering Value: -0.431866
6689 CTE: 1.0418 Steering Value: -0.634535
6690 CTE: 1.0864 Steering Value: -0.590411
6691 CTE: 1.1257 Steering Value: -0.634627
6692 CTE: 1.1587 Steering Value: -0.625
6693 CTE: 1.185 Steering Value: -0.634646
6694 CTE: 1.185 Steering Value: -0.490146
6695 CTE: 1.2038 Steering Value: -0.63465
6696 CTE: 1.215 Steering Value: -0.603125
6697 CTE: 1.2174 Steering Value: -0.574874
6698 CTE: 1.2104 Steering Value: -0.240898
6699 CTE: 1.2104 Steering Value: -0.490894
6700 CTE: 1.1965 Steering Value: -0.0419096
6701 CTE: 1.1735 Steering Value: 0.0922781
6702 CTE: 1.1449 Steering Value: 0.494665
6703 CTE: 1.112 Steering Value: 0.52394
6704 CTE: 1.0768 Steering Value: 0.611727
6705 CTE: 1.0622 Steering Value: 0.183658
6706 CTE: 1.0622 Steering Value: -0.200547
6707 CTE: 1.0537 Steering Value: 0.0313365
6708 CTE: 1.0586 Steering Value: -0.501644
6709 CTE: 1.0653 Steering Value: -0.489356
6710 CTE: 1.0653 Steering Value: -0.425224
6711 CTE: 1.058 Steering Value: -0.177021
6712 CTE: 1.058 Steering Value: -0.420353
6713 CTE: 1.0454 Steering Value: 0.022155
6714 CTE: 1.0254 Steering Value: 0.104479
6715 CTE: 1.0015 Steering Value: 0.227753
6716 CTE: 0.9748 Steering Value: 0.526601
6717 CTE: 0.9464 Steering Value: 0.553496
6718 CTE: 0.9178 Steering Value: 0.618695
6719 CTE: 0.8888 Steering Value: 0.624562
6720 CTE: 0.8888 Steering Value: -0.142078
6721 CTE: 0.8605 Steering Value: 0.640066
6722 CTE: 0.8304 Steering Value: 0.472811
6723 CTE: 0.8017 Steering Value: 0.107934
6724 CTE: 0.7325 Steering Value: 0.606959
6725 CTE: 0.6985 Steering Value: 0.527355
6726 CTE: 0.6985 Steering Value: -0.182195
6727 CTE: 0.6873 Steering Value: 0.24208
6728 CTE: 0.676 Steering Value: 0.0936111
6729 CTE: 0.6681 Steering Value: 0.0536893
6730 CTE: 0.6625 Steering Value: -0.0411888
6731 CTE: 0.6591 Steering Value: -0.0688785
6732 CTE: 0.6569 Steering Value: -0.128919
6733 CTE: 0.6569 Steering Value: -0.202248
6734 CTE: 0.6553 Steering Value: -0.180908
6735 CTE: 0.6532 Steering Value: -0.161277
6736 CTE: 0.6505 Steering Value: -0.140812
6737 CTE: 0.6473 Steering Value: -0.118903
6738 CTE: 0.6473 Steering Value: -0.225568
6739 CTE: 0.6437 Steering Value: -0.109361
6740 CTE: 0.6385 Steering Value: -0.0636216
6741 CTE: 0.6326 Steering Value: 0.000881602
6742 CTE: 0.6326 Steering Value: -0.209831
6743 CTE: 0.6303 Steering Value: -0.108424
6744 CTE: 0.6498 Steering Value: -0.54197
6745 CTE: 0.706 Steering Value: -0.519847
6746 CTE: 0.706 Steering Value: -0.231647
6747 CTE: 0.7908 Steering Value: -0.609605
6748 CTE: 0.8901 Steering Value: -0.546729
6749 CTE: 0.9842 Steering Value: -0.629188
6750 CTE: 1.0728 Steering Value: -0.61547
6751 CTE: 1.1553 Steering Value: -0.63346
6752 CTE: 1.2315 Steering Value: -0.630467
6753 CTE: 1.2315 Steering Value: -0.499917
6754 CTE: 1.3008 Steering Value: -0.633738
6755 CTE: 1.3634 Steering Value: -0.605257
6756 CTE: 1.4184 Steering Value: -0.634452
6757 CTE: 1.4654 Steering Value: -0.628239
6758 CTE: 1.4654 Steering Value: -0.567859
6759 CTE: 1.504 Steering Value: -0.633252
6760 CTE: 1.5339 Steering Value: -0.62008
6761 CTE: 1.5541 Steering Value: -0.634347
6762 CTE: 1.5642 Steering Value: -0.631473
6763 CTE: 1.5637 Steering Value: -0.592338
6764 CTE: 1.5521 Steering Value: -0.21293
6765 CTE: 1.5521 Steering Value: -0.599588
6766 CTE: 1.5323 Steering Value: 0.157663
6767 CTE: 1.5012 Steering Value: 0.372998
6768 CTE: 1.464 Steering Value: 0.538204
6769 CTE: 1.4215 Steering Value: 0.585183
6770 CTE: 1.4215 Steering Value: -0.341267
6771 CTE: 1.3743 Steering Value: 0.631475
6772 CTE: 1.3192 Steering Value: 0.429355
6773 CTE: 1.2601 Steering Value: 0.641574
6774 CTE: 1.2601 Steering Value: -0.236456
6775 CTE: 1.198 Steering Value: 0.643778
6776 CTE: 1.135 Steering Value: 0.452221
6777 CTE: 1.0869 Steering Value: 0.644258
6778 CTE: 1.0545 Steering Value: 0.490461
6779 CTE: 1.0296 Steering Value: 0.644363
6780 CTE: 1.0053 Steering Value: 0.61081
6781 CTE: 1.0053 Steering Value: -0.19078
6782 CTE: 0.9825 Steering Value: 0.602315
6783 CTE: 0.9568 Steering Value: 0.431026
6784 CTE: 0.933 Steering Value: 0.635212
6785 CTE: 0.933 Steering Value: -0.144688
6786 CTE: 0.9122 Steering Value: 0.611586
6787 CTE: 0.89 Steering Value: 0.44524
6788 CTE: 0.8712 Steering Value: 0.463373
6789 CTE: 0.8712 Steering Value: -0.124125
6790 CTE: 0.8565 Steering Value: 0.33795
6791 CTE: 0.8417 Steering Value: 0.252788
6792 CTE: 0.8417 Steering Value: -0.275782
6793 CTE: 0.8299 Steering Value: 0.157045
6794 CTE: 0.8169 Steering Value: 0.131904
6795 CTE: 0.806 Steering Value: 0.136893
6796 CTE: 0.7971 Steering Value: 0.13576
6797 CTE: 0.7971 Steering Value: -0.206546
6798 CTE: 0.7904 Steering Value: -0.00663618
6799 CTE: 0.7832 Steering Value: -0.0867412
6800 CTE: 0.7769 Steering Value: -0.00571227
6801 CTE: 0.778 Steering Value: -0.282894
6802 CTE: 0.778 Steering Value: -0.248516
6803 CTE: 0.8136 Steering Value: -0.55791
6804 CTE: 0.8798 Steering Value: -0.55041
6805 CTE: 0.9619 Steering Value: -0.617909
6806 CTE: 1.1952 Steering Value: -0.616273
6807 CTE: 1.3246 Steering Value: -0.630999
6808 CTE: 1.3802 Steering Value: -0.630642
6809 CTE: 1.4293 Steering Value: -0.633855
6810 CTE: 1.4293 Steering Value: -0.562645
6811 CTE: 1.4718 Steering Value: -0.634478
6812 CTE: 1.5071 Steering Value: -0.618942
6813 CTE: 1.5071 Steering Value: -0.571072
6814 CTE: 1.5345 Steering Value: -0.631224
6815 CTE: 1.5538 Steering Value: -0.620781
6816 CTE: 1.5641 Steering Value: -0.633904
6817 CTE: 1.5648 Steering Value: -0.627994
6818 CTE: 1.5556 Steering Value: -0.294509
6819 CTE: 1.5556 Steering Value: -0.601169
6820 CTE: 1.5385 Steering Value: -0.0469956
6821 CTE: 1.5109 Steering Value: 0.33938
6822 CTE: 1.4772 Steering Value: 0.493554
6823 CTE: 1.439 Steering Value: 0.577849
6824 CTE: 1.439 Steering Value: -0.353851
6825 CTE: 1.3969 Steering Value: 0.629875
6826 CTE: 1.3473 Steering Value: 0.426609
6827 CTE: 1.2944 Steering Value: 0.641225
6828 CTE: 1.2944 Steering Value: -0.247095
6829 CTE: 1.239 Steering Value: 0.643702
6830 CTE: 1.1778 Steering Value: 0.4499
6831 CTE: 1.1148 Steering Value: 0.644242
6832 CTE: 1.051 Steering Value: 0.60196
6833 CTE: 1.051 Steering Value: -0.21334
6834 CTE: 0.9872 Steering Value: 0.635135
6835 CTE: 0.9194 Steering Value: 0.457264
6836 CTE: 0.8522 Steering Value: 0.642373
6837 CTE: 0.7864 Steering Value: 0.603567
6838 CTE: 0.7229 Steering Value: 0.643952
6839 CTE: 0.6625 Steering Value: 0.635486
6840 CTE: 0.6625 Steering Value: -0.0632645
6841 CTE: 0.6061 Steering Value: 0.642449
6842 CTE: 0.5496 Steering Value: 0.490005
6843 CTE: 0.5029 Steering Value: 0.643969
6844 CTE: 0.4815 Steering Value: 0.610711
6845 CTE: 0.4815 Steering Value: -0.0337394
6846 CTE: 0.4918 Steering Value: -0.35383
6847 CTE: 0.5289 Steering Value: -0.503553
6848 CTE: 0.5791 Steering Value: -0.573386
6849 CTE: 0.6291 Steering Value: -0.606051
6850 CTE: 0.6291 Steering Value: -0.294781
6851 CTE: 0.6782 Steering Value: -0.628412
6852 CTE: 0.7261 Steering Value: -0.560504
6853 CTE: 0.7718 Steering Value: -0.633291
6854 CTE: 0.8147 Steering Value: -0.618476
6855 CTE: 0.8147 Steering Value: -0.362886
6856 CTE: 0.8541 Steering Value: -0.631123
6857 CTE: 0.8899 Steering Value: -0.575362
6858 CTE: 0.9209 Steering Value: -0.633882
6859 CTE: 0.9462 Steering Value: -0.621717
6860 CTE: 0.9462 Steering Value: -0.405577
6861 CTE: 0.9653 Steering Value: -0.63183
6862 CTE: 0.9784 Steering Value: -0.584676
6863 CTE: 0.9839 Steering Value: -0.612542
6864 CTE: 0.9812 Steering Value: -0.343112
6865 CTE: 0.9812 Steering Value: -0.418109
6866 CTE: 0.9717 Steering Value: -0.023273
6867 CTE: 0.9543 Steering Value: 0.206299
6868 CTE: 0.9323 Steering Value: 0.452372
6869 CTE: 0.9073 Steering Value: 0.548815
6870 CTE: 0.9073 Steering Value: -0.223375
6871 CTE: 0.8802 Steering Value: 0.623541
6872 CTE: 0.8486 Steering Value: 0.455075
6873 CTE: 0.8153 Steering Value: 0.639844
6874 CTE: 0.7808 Steering Value: 0.60309
6875 CTE: 0.7808 Steering Value: -0.13115
6876 CTE: 0.7456 Steering Value: 0.635382
6877 CTE: 0.7072 Steering Value: 0.475195
6878 CTE: 0.6693 Steering Value: 0.642427
6879 CTE: 0.6325 Steering Value: 0.607479
6880 CTE: 0.5979 Steering Value: 0.643963
6881 CTE: 0.5678 Steering Value: 0.636339
6882 CTE: 0.5564 Steering Value: 0.357375
6883 CTE: 0.5564 Steering Value: -0.0226214
6884 CTE: 0.5527 Steering Value: 0.0187421
6885 CTE: 0.5667 Steering Value: -0.501127
6886 CTE: 0.582 Steering Value: -0.492103
6887 CTE: 0.5959 Steering Value: -0.605522
6888 CTE: 0.5959 Steering Value: -0.284292
6889 CTE: 0.6078 Steering Value: -0.623795
6890 CTE: 0.6175 Steering Value: -0.558215
6891 CTE: 0.6241 Steering Value: -0.493199
6892 CTE: 0.6267 Steering Value: -0.398846
6893 CTE: 0.6248 Steering Value: -0.231859
6894 CTE: 0.6248 Steering Value: -0.291231
6895 CTE: 0.6195 Steering Value: -0.0433404
6896 CTE: 0.61 Steering Value: 0.0541454
6897 CTE: 0.5983 Steering Value: 0.180486
6898 CTE: 0.5851 Steering Value: 0.228324
6899 CTE: 0.5851 Steering Value: -0.159909
6900 CTE: 0.5602 Steering Value: 0.540823
6901 CTE: 0.5602 Steering Value: -0.11444
6902 CTE: 0.5501 Steering Value: 0.222556
6903 CTE: 0.5391 Steering Value: 0.106583
6904 CTE: 0.5296 Steering Value: 0.14348
6905 CTE: 0.5209 Steering Value: 0.142664
6906 CTE: 0.5622 Steering Value: -0.46489
6907 CTE: 0.5725 Steering Value: -0.422932
6908 CTE: 0.6185 Steering Value: -0.597615
6909 CTE: 0.6675 Steering Value: -0.588462
6910 CTE: 0.713 Steering Value: -0.626572
6911 CTE: 0.713 Steering Value: -0.340472
6912 CTE: 0.7541 Steering Value: -0.632889
6913 CTE: 0.791 Steering Value: -0.570472
6914 CTE: 0.8227 Steering Value: -0.634267
6915 CTE: 0.8488 Steering Value: -0.62065
6916 CTE: 0.8488 Steering Value: -0.37529
6917 CTE: 0.869 Steering Value: -0.631597
6918 CTE: 0.8839 Steering Value: -0.578068
6919 CTE: 0.8917 Steering Value: -0.633985
6920 CTE: 0.8919 Steering Value: -0.396547
6921 CTE: 0.8841 Steering Value: -0.230175
6922 CTE: 0.869 Steering Value: 0.0539586
6923 CTE: 0.8479 Steering Value: 0.104985
6924 CTE: 0.8231 Steering Value: 0.388643
6925 CTE: 0.7953 Steering Value: 0.526712
6926 CTE: 0.7659 Steering Value: 0.588596
6927 CTE: 0.7355 Steering Value: 0.618718
6928 CTE: 0.7355 Steering Value: -0.101932
6929 CTE: 0.7051 Steering Value: 0.638791
6930 CTE: 0.6717 Steering Value: 0.481569
6931 CTE: 0.6389 Steering Value: 0.64317
6932 CTE: 0.6076 Steering Value: 0.60887
6933 CTE: 0.6076 Steering Value: -0.0734099
6934 CTE: 0.5785 Steering Value: 0.636643
6935 CTE: 0.5484 Steering Value: 0.487792
6936 CTE: 0.5211 Steering Value: 0.642702
6937 CTE: 0.4975 Steering Value: 0.610227
6938 CTE: 0.4785 Steering Value: 0.528249
6939 CTE: 0.4647 Steering Value: 0.342526
6940 CTE: 0.457 Steering Value: 0.238618
6941 CTE: 0.4546 Steering Value: 0.017152
6942 CTE: 0.4546 Steering Value: -0.0578445
6943 CTE: 0.455 Steering Value: -0.140062
6944 CTE: 0.4574 Steering Value: -0.216621
6945 CTE: 0.461 Steering Value: -0.28505
6946 CTE: 0.465 Steering Value: -0.307953
6947 CTE: 0.465 Steering Value: -0.182952
6948 CTE: 0.4683 Steering Value: -0.295534
6949 CTE: 0.4715 Steering Value: -0.284224
6950 CTE: 0.4733 Steering Value: -0.247659
6951 CTE: 0.4734 Steering Value: -0.203556
6952 CTE: 0.4734 Steering Value: -0.200221
6953 CTE: 0.4721 Steering Value: -0.152687
6954 CTE: 0.47 Steering Value: -0.110875
6955 CTE: 0.4741 Steering Value: -0.299859
6956 CTE: 0.4906 Steering Value: -0.520381
6957 CTE: 0.5101 Steering Value: -0.561612
6958 CTE: 0.5101 Steering Value: -0.214642
6959 CTE: 0.5405 Steering Value: -0.618717
6960 CTE: 0.5681 Steering Value: -0.54302
6961 CTE: 0.5904 Steering Value: -0.631175
6962 CTE: 0.6076 Steering Value: -0.614661
6963 CTE: 0.619 Steering Value: -0.619596
6964 CTE: 0.6235 Steering Value: -0.467344
6965 CTE: 0.6235 Steering Value: -0.317341
6966 CTE: 0.6212 Steering Value: -0.202369
6967 CTE: 0.613 Steering Value: -0.0081499
6968 CTE: 0.5996 Steering Value: 0.151998
6969 CTE: 0.5825 Steering Value: 0.397278
6970 CTE: 0.5825 Steering Value: -0.17272
6971 CTE: 0.5638 Steering Value: 0.38884
6972 CTE: 0.5407 Steering Value: 0.411809
6973 CTE: 0.5166 Steering Value: 0.567868
6974 CTE: 0.4923 Steering Value: 0.593651
6975 CTE: 0.4686 Steering Value: 0.627697
6976 CTE: 0.4686 Steering Value: -0.012883
6977 CTE: 0.4262 Steering Value: 0.64075
6978 CTE: 0.4262 Steering Value: 0.0128903
6979 CTE: 0.4091 Steering Value: 0.590868
6980 CTE: 0.3923 Steering Value: 0.488929
6981 CTE: 0.3792 Steering Value: 0.428329
6982 CTE: 0.3707 Steering Value: 0.282598
6983 CTE: 0.3707 Steering Value: -0.000734149
6984 CTE: 0.366 Steering Value: 0.112328
6985 CTE: 0.3629 Steering Value: 0.0054915
6986 CTE: 0.3624 Steering Value: -0.0637405
6987 CTE: 0.3624 Steering Value: -0.0804064
6988 CTE: 0.3631 Steering Value: -0.138473
6989 CTE: 0.3648 Steering Value: -0.179841
6990 CTE: 0.3666 Steering Value: -0.192633
6991 CTE: 0.3698 Steering Value: -0.246369
6992 CTE: 0.3981 Steering Value: -0.538218
6993 CTE: 0.3981 Steering Value: -0.157648
6994 CTE: 0.4094 Steering Value: -0.589558
6995 CTE: 0.4381 Steering Value: -0.530586
